id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22203243,Aconchego e bem estar em excelente localização.,114544254,Luzia,Copacabana,-22.97139,-43.18734,Entire home/apt,379,3,2,2020-03-19,0.06,1,24
22205829,"INDEPENDENT ROOM IN THE URCA, RIO DE JANEIRO.",99380823,Lilian,Urca,-22.946089999999998,-43.16061,Private room,120,3,3,2020-01-06,0.09,2,365
22209706,Reveillon em Copacabana esquina com a praia,61000067,Eliane,Copacabana,-22.970470000000002,-43.18444,Private room,481,1,1,2018-02-13,0.03,7,365
22210705,Apartamento bem localizado e aconchegante.,13380614,Vanessa,Barra da Tijuca,-23.01339,-43.304390000000005,Entire home/apt,650,3,9,2020-01-08,0.25,1,173
22222108,Copacabana Suite Entrada Independente 2 pessoas.,25644407,Vera,Copacabana,-22.9715,-43.18724,Entire home/apt,279,1,12,2020-02-25,0.33,4,61
22225367,Kitnet charmosa no Centro do Rio,111168177,Adriana,Centro,-22.90804,-43.17772,Entire home/apt,229,1,19,2019-11-10,0.52,1,364
22225410,Lindo 4 qts com vista do forte de Copacabana,87483411,Renata,Ipanema,-22.9863,-43.19249,Entire home/apt,1071,4,1,2019-03-07,0.05,3,358
22225495,Family&Friends visiting Rio,160833906,RioHost,Catete,-22.92882,-43.18077,Entire home/apt,507,3,37,2020-12-08,1.02,18,23
22227285,"Apartamento espaçoso no Catete, ótima localização",24337867,Isabella,Catete,-22.929270000000002,-43.17739,Entire home/apt,243,2,1,2018-01-01,0.03,2,348
22228932,Apartamento|Flat Lagoa Rodrigo de Freitas,162232695,Alexandre,Lagoa,-22.97042,-43.20626,Entire home/apt,350,2,3,2019-05-23,0.09,1,267
22230063,Loft in Arpoador - between Ipanema and Copacabana!,18887440,Ricardo,Ipanema,-22.98612,-43.195170000000005,Entire home/apt,543,4,5,2020-02-27,0.14,1,71
22230846,Ap Copacabana proximo de Arpoador e Ipanema,102591160,Antonio,Copacabana,-22.98444,-43.19293,Entire home/apt,170,3,5,2020-01-03,0.2,1,173
22231086,Copacabana posto 5,162446699,Ragnar,Copacabana,-22.9792,-43.190940000000005,Entire home/apt,190,5,3,2019-01-01,0.08,1,358
22232299,Quarto privado aero Galeão- Ilha do Governador,162458584,Heidy,Portuguesa,-22.80399,-43.20471,Private room,116,1,50,2020-12-13,1.36,1,0
22238037,Copacabana 3 quartos perto Praia .,15231112,Tereza Cristina,Copacabana,-22.97471,-43.192479999999996,Entire home/apt,671,5,1,2018-01-03,0.03,4,213
22238761,"Charmoso studio, ótima localização Copacabana!",162502784,Lucy,Copacabana,-22.975,-43.18994,Entire home/apt,139,4,11,2020-02-05,0.3,2,71
22239823,Quarto completo Rio Comprido,70657099,Silaedson,Estácio,-22.91968,-43.208290000000005,Private room,70,1,1,2018-01-02,0.03,1,88
22240452,"Charming penthouse, great location Copacabana!",162502784,Lucy,Copacabana,-22.975,-43.18994,Entire home/apt,156,4,42,2020-11-30,1.19,2,50
22256056,FLAT Ipanema na Barão da Torre 4 pessoas Garagem,162634345,Fábio 608,Ipanema,-22.98302,-43.201570000000004,Entire home/apt,547,2,98,2020-11-23,2.7,1,26
22257642,Apartamento Conjugado em Copacabana,10416940,Rodrigo,Copacabana,-22.96159,-43.1761,Entire home/apt,420,1,12,2020-03-16,0.33,1,163
22259782,Apart in front of the most beautiful beach in Rio!,13534648,Salomé Estrela,Barra da Tijuca,-23.00936,-43.364509999999996,Entire home/apt,571,5,53,2020-12-12,1.48,1,276
22261466,Coração da boemia - Lapa,15489080,Claudia,Centro,-22.912010000000002,-43.185829999999996,Entire home/apt,186,3,25,2020-11-03,0.69,1,168
22261866,Apartamento Lindo na Praia da Barra,92674139,Celita,Barra da Tijuca,-23.01059,-43.34522,Entire home/apt,330,2,6,2020-11-02,0.4,11,79
22262188,RJ POSTO 2  VENTILADORES ate 20pessoas,144199887,Maria,Copacabana,-22.96433,-43.176559999999995,Entire home/apt,170,5,1,2019-01-04,0.04,17,365
22262489,Apartamento Jotape,22703299,Joao Paulo,Leblon,-22.98284,-43.2238,Entire home/apt,564,3,8,2020-02-27,0.23,1,263
22262726,RJ  COPACABANA DUCHA QUENTE E FRIA,144199887,Maria,Copacabana,-22.96521,-43.17745,Entire home/apt,180,5,3,2020-01-02,0.08,17,365
22263064,ApartHouse Hotel in Rio,162684538,ApartHouse,Centro,-22.91198,-43.18825,Shared room,100,1,1,2019-10-06,0.07,1,365
22265515,OCEANFRONT RESORT,162569828,Jose,Barra da Tijuca,-23.00919,-43.32387,Entire home/apt,1200,10,2,2019-01-12,0.06,1,355
22266404,Lar da Lu nos ares da praia #barradatijuca,152057641,Lourdes Maria,Barra da Tijuca,-23.01064,-43.3277,Private room,129,2,49,2020-11-14,1.38,1,328
22273440,Condomínio Barra Palace,94536631,Alexandre,Barra da Tijuca,-23.01076,-43.32108,Entire home/apt,600,3,2,2020-09-08,0.08,3,362
22275917,Copa temporada,162790304,Ellen,Copacabana,-22.96694,-43.177890000000005,Entire home/apt,500,20,1,2019-12-13,0.08,1,87
22277209,Comfortable Apartment in Apart Hotel - two rooms,51314789,Dumont,Copacabana,-22.96025,-43.17585,Entire home/apt,461,4,1,2020-01-01,0.08,3,20
22287612,"Rio Antigo - Cultura, Lazer e  História",145547216,Marcos,Centro,-22.90043,-43.18421,Private room,140,2,3,2020-02-27,0.12,1,0
22289580,"Zona Sul ,Tranquilidade , facilidade e bom gosto.",55641726,Re,Laranjeiras,-22.9337,-43.18672,Entire home/apt,400,6,3,2019-01-05,0.08,2,265
22292947,I313 - Rio de Janeiro - Ipanema beach - 5 people,12909867,Giovanni,Ipanema,-22.98356,-43.195609999999995,Entire home/apt,995,2,5,2020-01-10,0.21,33,359
22293777,Quarto Privativo,105820193,Matheus,Copacabana,-22.97265,-43.18777,Private room,100,1,35,2020-12-20,2.29,1,333
22298335,Apartamento de Temporada em Copacabana Brasil,162989284,Bruno,Copacabana,-22.96582,-43.17658,Entire home/apt,331,7,11,2019-09-04,0.3,1,249
22299321,"Copacabana, em excelente local para se hospedar!",43505804,Graça,Copacabana,-22.96151,-43.17505,Entire home/apt,364,5,2,2018-09-11,0.06,1,365
22299945,311 Carioca Apartment Av nossa senhora Copacabana,137810063,Dayana,Copacabana,-22.96504,-43.17577,Entire home/apt,408,8,9,2020-01-05,0.25,1,297
22300203,"""Entre amigos""",163006418,Carla,Copacabana,-22.96357,-43.17876,Entire home/apt,518,2,4,2019-01-03,0.11,1,179
22301109,Copacabana beach design apartment,34316296,Daniela,Copacabana,-22.97883,-43.19061,Entire home/apt,290,4,107,2020-12-20,2.95,1,0
22301920,Flat Moderno,78930706,Marcelo,Jacarepaguá,-22.96438,-43.40226,Entire home/apt,90,2,19,2020-10-19,0.52,1,0
22304375,Wonderfull Apartment in Copacabana,163043011,Eloá,Copacabana,-22.96324,-43.17708,Entire home/apt,203,3,11,2020-03-19,0.3,1,263
22307240,"Barra da Tijuca, apto 3 quartos, completo!",163071638,Fatima,Barra da Tijuca,-23.00469,-43.32164,Entire home/apt,140,3,60,2020-11-23,1.65,1,23
22308278,"Flat 1 bedroom, 220yd from Copacanabana beach",15525712,Stitzi,Leme,-22.96179,-43.17047,Entire home/apt,229,2,1,2020-02-24,0.1,1,354
22310143,MS Beach Copacana,163102128,Marli,Copacabana,-22.96433,-43.17432,Entire home/apt,199,4,2,2020-03-08,0.17,1,210
22316303,Flat Suíte B8 - Barra Paradiso,32223534,Harry,Barra da Tijuca,-23.00548,-43.319759999999995,Entire home/apt,276,2,18,2020-02-04,0.5,6,2
22319203,Pequena Suíte de Copacabana,159774056,Maria,Copacabana,-22.96999,-43.19012,Private room,73,7,7,2020-02-19,0.19,3,29
22322720,"Apto para famílias prox praia, brt na porta",107293565,Jaqueline,Barra da Tijuca,-23.00545,-43.43096,Entire home/apt,286,3,29,2020-10-12,0.79,2,353
22322970,Whole Space - Silent - 60 MB WIFI - 4K TV,152312131,Thiago,Copacabana,-22.97338,-43.18788,Entire home/apt,177,4,30,2020-12-07,0.83,1,118
22323792,Apartamento Flamengo by Dê!,101558309,Denise,Botafogo,-22.94035,-43.17886,Entire home/apt,220,1,22,2020-10-11,0.61,1,152
22323944,Miniapartamento na região central de Copacabana,121517770,Maria,Copacabana,-22.96828,-43.18718,Entire home/apt,157,3,16,2020-02-13,0.46,1,322
22324056,Apartamento Copacabana,15222816,Felipe,Copacabana,-22.96699,-43.1835,Entire home/apt,600,4,4,2020-02-28,0.11,1,179
22324494,"MELHOR LOCALIZAÇÃO NA BARRA DA TIJUCA- Apartamento com Ar, wifi, microondas",27229964,Beatriz,Jacarepaguá,-22.96764,-43.3877,Entire home/apt,306,1,20,2020-08-27,1.57,16,339
22324535,Excelente apartamento  em Vargem Pequena,157811908,Rosi,Vargem Pequena,-22.98264,-43.46468,Entire home/apt,286,2,1,2018-01-25,0.03,1,180
22332838,"Barra da Tijuca próximo à praia, shoppings e metro",120525492,Raphael,Barra da Tijuca,-23.00599,-43.31913,Entire home/apt,251,2,32,2020-02-26,0.88,1,173
22336385,Recreio dos Bandeirantes - Tranquilo e confortável,94602024,Antonio,Recreio dos Bandeirantes,-23.02262,-43.51178,Entire home/apt,300,2,4,2020-02-25,0.17,1,113
22336854,[COPACABANA] [PRAIA] [WI-FI] [METRO],10208288,Fagner,Copacabana,-22.97063,-43.18775,Entire home/apt,159,2,61,2020-12-07,1.73,2,235
22337193,Apartamento no coração de Ipanema,25110914,Lucas,Ipanema,-22.98122,-43.20172,Entire home/apt,686,5,2,2018-09-14,0.05,3,365
22338148,"Apartamento confortável, silencioso, bem iluminado pelo sol e aconchegante.",104158171,Silvania,Copacabana,-22.96595,-43.18416,Entire home/apt,230,3,1,2018-11-18,0.04,1,43
22341291,Apto. 2 quartos em condomínio frente à praia,163342553,Lina,Barra da Tijuca,-23.01311,-43.319109999999995,Entire home/apt,467,2,50,2020-12-22,1.38,1,338
22348304,Centro Apartamento Aconchegante,145202588,Ivone,Centro,-22.91046,-43.17754,Entire home/apt,379,7,1,2017-12-27,0.03,2,365
22349759,Lindissímo apartamento na melhor parte da Barra,22956228,Gustavo,Barra da Tijuca,-23.01081,-43.31038,Entire home/apt,1133,3,2,2020-10-12,0.07,1,33
22349793,Lindo apartamento no charmoso bairro do Leme,21932301,Marcello,Leme,-22.9613,-43.16915,Entire home/apt,540,1,25,2020-02-26,0.69,1,2
22350085,Sonho do Papagaio,16224191,Luca,Santa Teresa,-22.91721,-43.182970000000005,Entire home/apt,369,1,78,2020-12-19,2.16,1,118
22356247,Suite individual - Botafogo - RJ,27283398,Leticia,Botafogo,-22.95639,-43.19296,Private room,158,3,2,2019-01-03,0.06,1,358
22359735,Aconchego e natureza com ótima localização!!,22307717,Tauli,Barra da Tijuca,-23.000999999999998,-43.311809999999994,Entire home/apt,481,2,22,2020-08-20,0.63,3,246
22360385,COPACABANA A DUAS QUADRAS DA PRAIA,163506302,Thereza Cristina,Copacabana,-22.97201,-43.18802,Entire home/apt,246,2,103,2020-12-20,2.95,1,131
22366388,fenix,163549917,Antonio,Santa Teresa,-22.917920000000002,-43.18015,Private room,681,6,1,2018-01-05,0.03,1,358
22367539,Small bedroom near the beach/subway,2112725,Monica,Copacabana,-22.98159,-43.19625,Private room,180,2,25,2020-11-22,0.7,4,24
22370267,"Ipanema, R. Prudente de Morais, 3 QTs, 1 QD praia",11107884,Tatiana,Ipanema,-22.98507,-43.20977,Entire home/apt,1229,2,12,2019-07-07,0.33,5,0
22372682,SOUTH BEACH Residence,44859919,Sergio,Copacabana,-22.973689999999998,-43.18675,Entire home/apt,334,3,29,2020-11-22,0.8,4,170
22376225,Leblon:Conforto entre Lagoa e a praia(PUC/Jockey),162588125,Ana,Leblon,-22.97875,-43.21904,Private room,291,1,52,2020-10-12,1.44,2,270
22377985,⭐ ⭐  ⭐ ⭐ ⭐ Copacabana a 5 min BBB & SEGURO ⭐,163636791,Margarida & Cesar,Flamengo,-22.9339,-43.17743,Entire home/apt,80,1,30,2019-10-06,0.84,16,365
22381992,Feel home in a cozy apartment in Copanema,25341342,Isabella,Copacabana,-22.98218,-43.19058,Private room,167,2,21,2020-10-12,0.58,5,16
22383046,"Kitnet 1 quarto, perto do Maracanã e Shopping",70356326,Rosemary,Vila Isabel,-22.922829999999998,-43.23638,Entire home/apt,130,1,32,2020-11-14,0.88,2,51
22383725,Furnished apartment in Copacabana,163687813,Mario Vicente Carlos,Copacabana,-22.96658,-43.18918,Entire home/apt,166,10,15,2020-03-16,0.41,1,24
22385145,Flat Suíte A8 Barra Paradiso,32223534,Harry,Barra da Tijuca,-23.000429999999998,-43.34785,Entire home/apt,344,2,10,2020-02-25,0.28,6,5
22385279,Flat no Apart Hotel Quality em Botafogo,72351481,Bruno,Botafogo,-22.95427,-43.190090000000005,Entire home/apt,293,6,16,2020-03-07,0.44,1,229
22385633,Apartamento Conjugado Copacabana,15462953,Valéria,Copacabana,-22.96571,-43.18543,Entire home/apt,500,3,3,2020-02-25,0.08,1,0
22386851,Apartamento Completo Ipanema Ótima Localização,79159027,Thiago,Ipanema,-22.9853,-43.2076,Entire home/apt,350,2,3,2019-02-08,0.09,1,334
22387616,Praia de Copacabana Carnaval Revéillon Ano Novo,65609208,Bruno,Copacabana,-22.9646,-43.17707,Entire home/apt,1290,4,2,2020-01-21,0.06,3,364
22387672,Apartamento 3 quartos Flamengo,162688415,Éverton,Flamengo,-22.93238,-43.17604,Entire home/apt,300,3,21,2020-02-18,0.6,1,31
22387882,Apartamento de um quarto em Copacabana posto 5,31177036,Eliene,Copacabana,-22.97791,-43.19158,Entire home/apt,577,3,1,2017-12-23,0.03,4,172
22388005,APARTAMENTO  EM COPACABANA A 50 METROS DA PRAIA,62146744,Juan,Copacabana,-22.97184,-43.187509999999996,Entire home/apt,599,4,4,2018-11-19,0.11,1,364
22388192,Casa no Recreio - Condomínio Fechado,68409631,Samanta,Recreio dos Bandeirantes,-23.00433,-43.43893,Entire home/apt,999,4,1,2019-10-06,0.07,1,113
22388700,Apartment in Barra with access to Reserva Beach,49447705,Ricardo E Cynthia,Barra da Tijuca,-23.00988,-43.42623,Entire home/apt,210,2,3,2018-01-23,0.08,1,0
22389262,Cobertura em Copacabana,163718053,Roberto,Copacabana,-22.96442,-43.17917,Entire home/apt,1114,3,2,2020-01-11,0.16,1,342
22389931,"Apê na Glória próximo Lapa, Santa Tereza e metrô",122979809,Izabele,Glória,-22.91573,-43.17637,Entire home/apt,85,2,3,2019-11-18,0.08,1,0
22390462,Apartamento quarto e sala Copacabana posto 3,31177036,Eliene,Copacabana,-22.9661,-43.17988,Entire home/apt,650,3,3,2020-09-07,0.08,4,180
22399551,Apto em Copa  - Posto 6 para temporada,163834231,Simone,Copacabana,-22.98227,-43.19078,Entire home/apt,500,5,2,2018-02-14,0.06,1,0
22400046,Quarto Casal Leblon com Ar e vista para o Cristo,158636940,Giulio,Leblon,-22.977970000000003,-43.22364,Private room,179,1,17,2020-02-08,0.47,2,15
22400558,Studio do Mar-4pessoas -1 cama casal+1 sofá casal.,162962603,Ana Claudia,Vidigal,-22.99523,-43.23807,Entire home/apt,414,1,163,2020-12-08,4.58,1,330
22405319,Apartamento tipo casa - Perfeito Férias,10642479,Luiz,Ipanema,-22.98256,-43.2043,Entire home/apt,600,6,2,2020-01-03,0.05,1,88
22405688,STYLISH HUGE PRIVATE ROOM WITH FAN - 28 M²,33868134,Gonzalo,Copacabana,-22.96929,-43.185,Private room,211,2,31,2020-03-18,0.85,3,60
22406380,"Botafogo, quarto com cama de casal, perto do metro",163907329,Calvin,Botafogo,-22.95205,-43.18476,Private room,57,1,75,2020-03-21,2.09,1,5
22406650,Leblon Vista Mar e Cristo Redentor,163909272,Marcos,Leblon,-22.98426,-43.22318,Entire home/apt,914,1,16,2020-10-24,0.73,1,304
22408324,Apto 100m2 Carnaval Ano Novo Réveillon Natal,65609208,Bruno,Maracanã,-22.91566,-43.23335,Entire home/apt,750,4,1,2019-10-30,0.07,3,365
22408570,Flat Suite A5 Barra Paradiso,32223534,Harry,Barra da Tijuca,-23.00548,-43.319759999999995,Entire home/apt,370,2,21,2020-10-26,0.58,6,5
22409372,Beatiful apartment in Copacabana and Ipanema,163623120,Lu,Copacabana,-22.98376,-43.19421,Entire home/apt,470,5,2,2018-02-14,0.06,1,172
22409373,Flat Suíte Dupla A6 Barra Paradiso,32223534,Harry,Barra da Tijuca,-23.000429999999998,-43.34785,Entire home/apt,626,2,9,2020-01-02,0.25,6,5
22414766,Apartamento ótima localização,145202588,Ivone,Flamengo,-22.9317,-43.174459999999996,Entire home/apt,400,5,7,2019-04-21,0.19,2,365
22419010,Modern studio btw Ipanema and Copacabana beaches !,3746246,Ghizlane,Copacabana,-22.98385,-43.19133,Entire home/apt,464,7,24,2020-03-17,0.81,11,253
22419604,"Copacabana apart. ao lado Ipanema, Arpoador, Lagoa",164155119,William/Meire,Copacabana,-22.98337,-43.19177,Entire home/apt,234,5,4,2019-01-03,0.11,1,357
22420791,Apartamento no Recreio dos Bandeirantes,41659968,Anna Gabrielle,Recreio dos Bandeirantes,-23.02018,-43.49216,Entire home/apt,235,2,49,2020-11-22,1.37,1,4
22423770,Ótimo quarto em cobertura em Ipanema!,164209306,Augusto,Lagoa,-22.98076,-43.20782,Private room,306,3,8,2019-09-29,0.22,2,365
22428582,Atlanthys Duplex,164258385,Carlos,Barra da Tijuca,-23.006999999999998,-43.32743,Entire home/apt,500,7,1,2019-09-27,0.07,1,365
22428916,Flat in Ipanema. Very close to the Beach,146043798,Vinícius,Ipanema,-22.98465,-43.19735,Entire home/apt,317,5,65,2020-12-11,1.79,1,13
22429448,NASCIMENTO SILVA TOP APARTMENT,36744189,Monica,Ipanema,-22.98188,-43.20605,Entire home/apt,300,1,65,2020-12-15,1.81,14,121
22429680,"Botafogo, RIO! Cobertura piscina e churrasqueira!",53699156,Pedro Cunha,Botafogo,-22.951829999999998,-43.18934,Entire home/apt,700,2,6,2020-09-07,0.18,2,354
22431446,"Pertíssimo da praia, vizinho do Othon Hotel",53819334,Itala,Copacabana,-22.97792,-43.188190000000006,Entire home/apt,454,3,49,2020-12-16,1.38,2,58
22431596,CONDOMÍNIO OCEAN DRIVE - AP DE FRENTE PARA O MAR,159111483,Venicio,Barra da Tijuca,-23.01033,-43.368190000000006,Entire home/apt,280,2,4,2019-01-09,0.12,1,2
22432729,Cozy apartment Lapa,143564306,Andréa,Centro,-22.91415,-43.18762,Entire home/apt,150,3,1,2018-02-03,0.03,2,355
22433259,Apartamento de fundos,476162,Simone,Copacabana,-22.961129999999997,-43.17573,Entire home/apt,471,5,4,2020-11-30,0.27,7,0
22433820,Really nice 1 bedroom apartment in Copacabana!,11739,Eric,Copacabana,-22.96353,-43.17479,Entire home/apt,324,3,11,2020-10-12,0.3,9,0
22434828,LUXUOSA COBERTURA 3 QUARTOS VISTA MAR,164326786,Neiry,Copacabana,-22.96547,-43.179109999999994,Entire home/apt,1400,4,3,2019-11-19,0.09,7,351
22435615,Hostel Solar do Recreio,74228462,Lily,Recreio dos Bandeirantes,-23.00986,-43.46842,Shared room,85,1,1,2019-09-28,0.07,1,298
22436229,RIO DE JANEIRO - próximo praia Barra da Tijuca,84476458,Cassia,Freguesia (Jacarepaguá),-22.94892,-43.35112,Shared room,59,1,2,2020-01-01,0.13,2,365
22436772,QUARTO em apartamento funcional/prático Flamengo,4589569,Affonso,Flamengo,-22.930770000000003,-43.176829999999995,Private room,77,1,71,2020-12-07,1.98,1,354
22443554,Apartamento mobiliado em copacabana.,15689943,Glaucia,Copacabana,-22.98343,-43.18929,Entire home/apt,1000,5,1,2019-01-05,0.04,1,364
22449115,Ótimo Apto na Praia de Botafogo,164484923,Rodrigo,Botafogo,-22.950329999999997,-43.18182,Entire home/apt,264,3,1,2019-12-28,0.08,1,365
22449436,Leblon com charme,7405995,Jose Antonio,Leblon,-22.98711,-43.22811,Entire home/apt,450,3,3,2020-12-20,0.12,2,83
22451203,Studio/Confortável - PRAIA FLAMENGO/RJ,164505289,Lilia,Flamengo,-22.92742,-43.1745,Entire home/apt,95,2,2,2019-08-21,0.08,1,73
22454081,⭐⭐⭐⭐⭐ VISTA MAR lateral 4 Varandas Amplo Excelente,163636791,Margarida & Cesar,Copacabana,-22.97579,-43.189640000000004,Entire home/apt,500,1,59,2020-02-26,1.68,16,365
22460132,STUDIO BOUTIQUE NA PRAIA DE COPA!,2948186,Rodrigo,Copacabana,-22.96244,-43.17582,Entire home/apt,375,2,104,2020-12-18,2.88,5,60
22463060,"SUITE ,QUARTO PRIVATIVO",44940240,Daniel,Leme,-22.96169,-43.169090000000004,Entire home/apt,135,2,12,2020-08-09,0.33,5,263
22463889,NEW APARTMENT IN COPACABANA BEACH-RJ NEAR IPANEMA.,164647721,Eduardo,Copacabana,-22.97963,-43.18983,Entire home/apt,150,3,2,2019-01-10,0.06,1,172
22464380,⭐⭐⭐⭐⭐⭐⭐Moderno & Belo & Melhor Endereço,163636791,Margarida & Cesar,Copacabana,-22.9758,-43.18934,Entire home/apt,449,1,58,2020-01-28,1.66,16,365
22466092,Seu lugar é aqui!,58599164,Andréa,Freguesia (Jacarepaguá),-22.93781,-43.34036,Entire home/apt,155,2,30,2020-11-29,0.84,1,343
22466217,Botafogo Apt near everything!,157052536,Alex,Botafogo,-22.94824,-43.18636,Entire home/apt,250,5,2,2018-05-04,0.06,1,82
22466357,QUARTO COMPARTILHADO PARA 4 PESSOAS,44940240,Daniel,Leme,-22.96175,-43.169540000000005,Shared room,55,2,1,2018-01-07,0.03,5,249
22469714,Ambiente familiar aconchegante e perto da praia .,164710013,Zelia Gomes Dos,Copacabana,-22.976110000000002,-43.189029999999995,Private room,500,3,4,2020-01-01,0.17,1,362
22475786,Kitnetch em Copacabana,161812706,Yuri,Copacabana,-22.96565,-43.17395,Entire home/apt,750,2,6,2019-10-06,0.16,1,364
22476644,"Barra da Tijuca, frente mar.",51896589,Adolpho,Barra da Tijuca,-23.010460000000002,-43.35777,Entire home/apt,400,2,3,2019-10-06,0.09,1,166
22479148,Copacabana quase Ipanema,1809627,Angelica And Bob,Copacabana,-22.982779999999998,-43.19406,Private room,150,2,5,2019-09-15,0.14,5,59
22482170,TC1209 Apto Beira-Mar Copa,164822022,Priscilla,Copacabana,-22.97812,-43.1886,Entire home/apt,267,2,24,2020-11-28,0.66,30,187
22482781,cama para descanso (uma pessoa).,24797835,Augusto,Santa Teresa,-22.92416,-43.18333,Shared room,101,4,1,2020-01-01,0.08,2,363
22483820,flat de uma suíte na Vila Pan vista maravilhosa,164863400,Ricardo,Jacarepaguá,-22.97022,-43.356809999999996,Entire home/apt,279,3,16,2020-11-26,0.51,1,165
22484576,Copa 101 - 6 Hóspedes,164871743,Ana Paula,Copacabana,-22.97411,-43.19252,Entire home/apt,348,2,24,2020-09-05,0.66,2,130
22485185,Studio III Flamengo,61836589,Carlos Aurelio,Flamengo,-22.93927,-43.176829999999995,Entire home/apt,65,15,57,2020-11-18,1.6,2,334
22489545,Apt Rio de Janeiro Ipanema at Tiffany's Residence,106376241,Cleide,Ipanema,-22.985970000000002,-43.20023,Hotel room,1200,3,37,2020-11-02,1.03,1,335
22490816,OPORTUNIDADE EM COPACABANA : AMPLO E CHARMOSO,164951937,Luna,Copacabana,-22.96696,-43.19129,Entire home/apt,800,4,1,2019-01-01,0.04,1,9
22492942,Apto 528 - Quadra da Praia de Copacabana Posto 3,33865879,Miguel,Copacabana,-22.96592,-43.18663,Entire home/apt,166,4,53,2020-12-12,1.46,5,0
22495144,LINDO APART / RIO DE JANEIRO / PRÓXIMO À PRAIA,36941521,Edy Maria,Ipanema,-22.9858,-43.194790000000005,Entire home/apt,485,3,4,2020-09-07,0.11,1,287
22495412,SUITE,44940240,Daniel,Leme,-22.96029,-43.16853,Private room,180,2,2,2019-01-20,0.06,5,234
22496513,Apartamento no posto 5,476162,Simone,Copacabana,-22.97627,-43.1922,Entire home/apt,371,5,2,2020-10-30,0.18,7,49
22496702,Tiny room in the best location ever,20312907,Igor,Copacabana,-22.98328,-43.189640000000004,Private room,70,2,3,2019-03-06,0.08,2,111
22504293,Recreio - Apto inteiro com internet oi,68397319,Ana Paula,Recreio dos Bandeirantes,-23.02306,-43.471759999999996,Entire home/apt,514,2,7,2020-10-12,0.2,1,203
22513655,Loft Catete - Vista espetacular do Pão de Açúcar,63899823,Studio Catete,Catete,-22.92403,-43.17853,Entire home/apt,337,3,5,2020-12-08,0.14,3,25
22514958,Apartamento de Luxo na Praia da Barra da Tijuca,36211478,Gabriela,Barra da Tijuca,-23.01424,-43.31116,Entire home/apt,929,5,10,2020-02-29,0.29,1,165
22515373,Quarto viajantes ou negócios AEROPORTO FUNDAO,111555164,Juliana Bento,Portuguesa,-22.79851,-43.20689,Private room,89,1,89,2020-03-08,2.46,10,358
22524492,Apartamento arejado  no centro do Rio.,165375783,Marcia Cristina,Santa Teresa,-22.91624,-43.18704,Private room,150,7,1,2019-02-19,0.04,1,357
22527722,RESIDENCIAL RIO COMPRIDO SUÍTE 03 desconto 30 dias,63954449,Jorge,Rio Comprido,-22.924120000000002,-43.207390000000004,Private room,45,5,1,2020-02-26,0.1,6,236
22529118,QUARTO COMPARTILHADO PARA 4 PESSOAS,44940240,Daniel,Leme,-22.96096,-43.1695,Shared room,55,2,5,2020-02-06,0.21,5,263
22529463,Apartamento inteiro no Maracanã | Tijuca,125412853,Patrícia,Maracanã,-22.912879999999998,-43.2354,Entire home/apt,910,4,1,2018-02-14,0.03,1,363
22530400,"BEACHFRONT - Ipanema, Stylish 1 Bedroom Apartment",2989144,Rafael,Ipanema,-22.98835,-43.193490000000004,Entire home/apt,578,9,14,2020-09-10,0.5,6,71
22531392,Studio Viana,155295958,Isa,Flamengo,-22.92774,-43.17474,Entire home/apt,94,3,27,2020-11-23,0.77,3,33
22532193,"Rock in Rio, Riocentro, Jeunesse e Praias x2",43718179,Rafael,Jacarepaguá,-22.97038,-43.39821,Entire home/apt,450,1,42,2020-04-01,1.43,2,340
22532573,"Sala grande Copacabana, Cristo, Lapa e Sambódromo",16224842,Francisco,Laranjeiras,-22.93711,-43.18354,Shared room,1999,1,4,2018-03-23,0.11,1,23
22533588,Conjugado na Zona Sul,61590102,Raphael,Botafogo,-22.95315,-43.18882,Entire home/apt,249,5,2,2019-10-07,0.06,1,177
22537301,Delicioso quarto e sala no Leme,165542165,Flavia,Leme,-22.96112,-43.16995,Entire home/apt,500,4,2,2020-02-24,0.09,1,83
22541299,(3) Beach Guest House - Go Make A Trip,4765935,Rafael,Barra da Tijuca,-23.01002,-43.35561,Private room,262,1,6,2020-10-22,0.35,8,328
22541886,VERANO STAY  CONFORTO E BOM GOSTO,61421183,Aldo,Jacarepaguá,-22.96804,-43.38857,Entire home/apt,400,2,4,2020-02-26,0.18,3,0
22542921,(4) Beach Guest House - Go Make A Trip,4765935,Rafael,Barra da Tijuca,-23.00979,-43.35354,Private room,262,1,4,2019-05-20,0.16,8,338
22542989,(5) Beach Guest House - Go Make A Trip,4765935,Rafael,Barra da Tijuca,-23.01044,-43.35406,Private room,262,1,2,2020-06-13,0.15,8,332
22544222,Alugo apartamento para Carnaval  no RJ,165588391,Nathália,Estácio,-22.916339999999998,-43.20102,Entire home/apt,400,2,1,2018-01-29,0.03,1,364
22545592,Confortavel ape proximo da praia da Barra,165626715,Luciana,Barra da Tijuca,-23.00555,-43.33019,Entire home/apt,500,7,1,2018-01-04,0.03,1,46
22547104,SUITE CONFORTO E BOM GOSTO,61421183,Aldo,Jacarepaguá,-22.96835,-43.38728,Private room,213,2,7,2019-10-07,0.29,3,0
